来源,reason,原始相对路径,duration_sec,rms
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363175290000000008_333_2786702.wav,5.18,0.09449
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363172160000000005_333_2786250.wav,5.32,0.08296
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260326009033430000000002_333_2789142.wav,5.56,0.08529
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363029760000000005_333_2781774.wav,5.42,0.09024
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260326009010980000000007_333_2787415.wav,5.22,0.11821
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363149790000000008_333_2784332.wav,5.36,0.08091
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363074820000000001_333_2782413.wav,5.25,0.10238
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363180060000000005_333_2787125.wav,5.62,0.12428
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260326010014440000000003_333_2790278.wav,5.41,0.09795
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363166220000000001_333_2785169.wav,5.36,0.12216
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260326009010830000000002_333_2787379.wav,5.31,0.08312
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260326009010530000000002_333_2787316.wav,5.56,0.07905
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363168720000000001_333_2785642.wav,5.52,0.09509
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363172370000000006_333_2786351.wav,5.31,0.10329
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363120800000000009_333_2782772.wav,5.3,0.15396
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363169840000000003_333_2785877.wav,5.39,0.11561
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363171820000000001_333_2786105.wav,5.57,0.10635
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260326010014460000000005_333_2790284.wav,5.3,0.12554
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260326009025750000000004_333_2788370.wav,5.33,0.09441
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363172700000000009_333_2786486.wav,5.06,0.12801
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260326009025560000000005_333_2788271.wav,5.47,0.12384
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260326010015020000000001_333_2790438.wav,5.52,0.08794
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260325363169670000000006_333_2785823.wav,5.27,0.07929
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段1/260326010013900000000009_333_2790237.wav,5.52,0.09823
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363176870000000006_333_2786951.wav,2.29,0.11252
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363029800000000009_333_2781787.wav,2.3,0.11226
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363005200000000009_333_2781318.wav,2.56,0.11383
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363167780000000007_333_2785409.wav,2.3,0.12614
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363136630000000002_333_2783692.wav,2.28,0.14993
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363136900000000009_333_2783804.wav,2.26,0.07767
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363129380000000007_333_2782851.wav,2.32,0.13732
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363166740000000003_333_2785211.wav,2.31,0.12365
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363134360000000005_333_2783193.wav,2.56,0.10364
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363168570000000006_333_2785618.wav,3.05,0.15807
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363149180000000007_333_2784166.wav,2.56,0.10228
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363165500000000009_333_2784958.wav,2.56,0.11285
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363008320000000001_333_2781370.wav,2.56,0.11719
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363082010000000000_333_2782570.wav,2.3,0.10155
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363074420000000001_333_2782392.wav,2.26,0.06378
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363137070000000006_333_2783864.wav,2.36,0.1061
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363021920000000001_333_2781596.wav,2.32,0.12232
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363134290000000008_333_2783147.wav,2.31,0.11542
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363134400000000009_333_2783211.wav,2.39,0.08572
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363172160000000005_333_2786256.wav,2.49,0.09171
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363030250000000004_333_2781852.wav,2.3,0.10261
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363170310000000000_333_2785910.wav,2.5,0.12607
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363168720000000001_333_2785648.wav,2.25,0.09464
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363136980000000007_333_2783852.wav,2.3,0.11627
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363172080000000007_333_2786228.wav,2.54,0.11771
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363157080000000007_333_2784617.wav,2.41,0.08659
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363012760000000005_333_2781460.wav,2.55,0.1071
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363135300000000009_333_2783354.wav,2.31,0.08945
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363056920000000001_333_2782102.wav,2.39,0.12894
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363056270000000006_333_2782017.wav,2.5,0.14245
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363056870000000006_333_2782084.wav,2.29,0.08881
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363160080000000007_333_2784779.wav,2.54,0.11554
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363008320000000001_333_2781368.wav,2.56,0.10166
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363167730000000002_333_2785392.wav,2.61,0.09468
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363165660000000005_333_2785022.wav,2.25,0.08235
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363074830000000002_333_2782428.wav,2.55,0.09447
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363175290000000008_333_2786708.wav,2.55,0.09454
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363177440000000003_333_2787014.wav,2.3,0.10252
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363046710000000000_333_2781922.wav,2.18,0.15163
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363056910000000000_333_2782096.wav,2.26,0.1047
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363021580000000007_333_2781544.wav,2.17,0.14876
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363029980000000007_333_2781812.wav,2.55,0.08802
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363056830000000002_333_2782072.wav,2.29,0.11895
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363172970000000006_333_2786582.wav,2.27,0.12367
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363029850000000004_333_2781801.wav,2.32,0.08858
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363169840000000003_333_2785883.wav,2.27,0.14544
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363135290000000008_333_2783345.wav,2.3,0.08587
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363159980000000007_333_2784716.wav,2.15,0.0919
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363138680000000007_333_2784020.wav,2.55,0.09361
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363156490000000008_333_2784473.wav,2.5,0.10963
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363131080000000007_333_2782987.wav,2.3,0.11445
input,no_matching_baseline: 无匹配的基准组，数据类型不匹配,zass/train_input/2026-03-09_分类/165-30震动触感器/阶段3/260325363176330000000002_333_2786807.wav,2.25,0.17006
